id,text,sentiment
2050,RT @IssaSassyBitch: when you want to be friends w ppl but ppl think ur mean and unapproachable cus u have a resting bitch face and soci… ,1
2051,From now on I will be focusing on my mental and physical health. Anyone who also wants this it would be great for you to do it with me.,1
2052,RT @beechapo: you didn't even have anger problems or depression until you had sex wth that loser,1
2053,20) as I've gotten older I've developed really bad anxiety when it comes to driving. It's the worst,1
2054,the spelling bee is the most anxiety-inducing thing on television rn,1
2055,I get anxiety over the weirdest things,1
2056,This is love 🙌�?� https://t.co/H2UqsQjj1H,1
2057,"High School To dream of being in high school represents anxiety or concerns you have in regards to gaining power,... https://t.co/CpZq9dFLvf",1
2058,"1Peter 5:7 Cast you anxiety on Him, because He cares for you. #ALDUBStopTheHate",1
2059,Okay where are the statisticssss cause I'm certainly not deficient in anything https://t.co/ryUG8yjVNU,1
2060,I'm not even a shy person but my social anxiety makes me act so awkward 😅🤦�?��?♀�?,1
2061,Melania Trump Questions Kathy Griffin’s Mental Health After Offensive Decapitation Picture Goes Viral https://t.co/TLOGhX4BJa via @youngcons,1
2062,RT @Lynch39083: What fewer women in #STEM means for their mental health https://t.co/xKCkRwgOTs #edchat #edtech https://t.co/ufsX1lOFXz,1
2063,"RT @MikeHynes5: Depression in children. It's real, it's here and it's not going away. Yoga, meditation and fun in school is possibl… ",1
2064,So much fucking anxiety lol,1
2065,Separation Anxiety is a real ting . 🤦�?��?♀�?,1
2066,People With Mental Health Problems Need Access To Care https://t.co/9x8wOEL3Ef,1
2067,"Funny how my immediate family seem to think that my depression is faux 

I am not a functionally depressed person; it actively inhibits me",1
2068,"RT @MyMomologue: I always thought the lyrics ""Talking to myself and feeling old"" were about depression, but they may be about conversing wi…",1
2069,"RT @Kidsdoc1Rick: This is terrible, worse than terrible; but those of us who see kids with mental health issues deal with these obsta… ",1
2070,Depression cure? Taking THIS every day could help symptoms #Health https://t.co/XxwmsQbPrb,1
2071,@drwpwln Dudeeeeee how was it for you?! Sad we never ran into each other. But goddd damn. SAME. depression is real.,1
2072,I'm sorry Netflix but u don't truly care about mental health by making a show like 13rw that romantizes suicide &amp; can actually be triggering,1
2073,https://t.co/LMIu2VSh10,1
2074,EATING A SALAD AFTER WEEKS OF DEPRESSION BINGING ON SHIT FOOD IS A SPIRITUAL EXPERIENCE,1
2075,What does anxiety feel like? This poster will help students understand and deal with their anxious feelings and tho… https://t.co/wB3Tko47Aq,1
2076,"Don't beat yourself up over the small things, breathe and see the big picture. Anxiety befalls… https://t.co/t8nbObt8pd",1
2077,RT @flxrvlcece: but you don't even ask about my mental health,1
2078,"RT @omriceren: Psychoanalysis 101: when a subject is confronted with the basic irrationality of their identity, result is anxiety… ",1
2079,"RT @poeticallyIost: ""what's depression like""

""it's like drowning except you can see everyone around you breathing""",1
2080,Glad I'm not the only one 😭🤦�?��?♀�? https://t.co/c5ljWLRAul,1
2081,How Diet Influences Anxiety https://t.co/W1TFjWTMEn via @medscape,1
2082,how to stop depression?,1
2083,Author says mental health spending bypasses the most severely ill #Modesto https://t.co/yLNOimYhqG,1
2084,It's so easy to get into a depression. Just barely have been into anything lately. Its why I have to watch vids of Chris Jericho &lt;3,1
2085,It’s time to recognize mental health as essential to physical health - STAT https://t.co/pX2w3J7UgV,1
2086,--2 dealing with was anxiety when others deal with things that are more difficult what I was/am dealing with,1
2087,RT @jolymes: mark waid cured my depression,1
2088,@MiamiHerald @CharlesMBlow @grimm_fred Rip up mental health benefits &amp; make big $$$ at the same time. Pieces of shit.,1
2089,"🎶✨✨💛

#Play #Love #Motivate #Inspire #Keys #God #Jesus #Instrumental #Anxiety #Depression #🌚… https://t.co/QSvzxAnq14",1
2090,This is the kind of love I want. https://t.co/BebujgDfxT,1
2091,A simple trick to get rid of stress and anxiety in 5 minutes - https://t.co/PDXEAOnkln,1
2092,@lolitalikesit I think there's a possibility that man has mental health issues. It was too bizarre for him just to be a twat.,1
2093,"RT @4healthywomen: The OWH mental health team were inspired today! #mentalhealthawareness @iamdannistarr @Chold1 
@ThisIsMyBrave… ",1
2094,"Yeah trust issues not to mention

I have crippling depression",1
2095,"Awesome.
RT via @livehealingly https://t.co/TeKwOrrr2u",1
2096,"RT @Vipin4Vns: From Meditation # HUMAN CAN LOSE- ANGER, ANXIETY, DEPRESSION,INSECURITY, FEAR OF OLD AGE AND DEATH # Quote@ LORD BU… ",1
2097,do streaming interfaces ever send you spiraling into depression because all these disparate works of art are flattened and put on a grid tha,1
2098,Helloo :D N. (MissNebrasska) https://t.co/xMu9rquiMF,1
2099,This is so important. Let's not forget about SE teachers who may battle depression/anxiety. https://t.co/TS2X4jZDsW,1
2100,RT @RachelKellyNet: It’s time to recognize mental health as essential to physical health https://t.co/bWvIuYUGaK #mentalhealth,1
2101,my depression? i'm back on it,1
2102,"whenever i have time off work i'm always like 'i'm going to do this, that &amp; everything' when in reality i just fall into the Depression Pit",1
2103,@FLOTUS @docmurdock Let them know what it's like to live under real oppression! Losing their cable connection causes them so much anxiety!,1
2104,"@RetroSlimes @saybohmc @Pikaclicks @JasKnightWing I personally have chronic clinical depression, I take a significa… https://t.co/UywuLkesnM",1
2105,I'm proud �? https://t.co/IZdVspNsD9,1
2106,This game line up gives me anxiety,1
2107,ESSE AQUI É O MEU TWEET O SITE J�? PODE FECHAR https://t.co/9KdZcZI9oA,1
2108,RT @DlSTURBlNG: my depression? i'm back on it,1
2109,@tedlieu @iamrobineublind Yeah -- but they voted trump to take away my health insurance -- so F THEM and their blac… https://t.co/hHTwGQpiZL,1
2110,mental health comes first always,1
2111,What helps my depression causes my depression,1
2112,RT @heyitsbenton: thx 2 @jordie_acosta i have the perfect crying soundtrack ilysm thx 4 feeding my depression bbg,1
2113,RT @RailrodeMike: @alisajoy331 @iamfonda @cj_disabledVet YoU cant fool this lady. She survived the Great Depression &amp; Dust Bowl &amp;WWII.,1
2114,hi im@not depressed i don't have anxiety i have no mental disorders and i don't wanna portray myself as i do,1
2115,"@RockLeeSmile hey man, this is my go to song for anxiety and stuff, hope it could help https://t.co/sbnptniCOP",1
2116,RT @ItsLoveMelo: i try to keep telling my self to not care and be patient but do you know what the fuck anxiety is?,1
2117,RT @CroydonMH: Does this help with Youth Mental Health? https://t.co/cUky4q65yI Less debt means less stress. #Croydon https://t.co/juhmHcmD…,1
2118,"Remember when Twitter was mostly dick jokes? #ParisAgreement 

Is this what depression feels like?",1
2119,"the fact that watching house of cards, a show meant to be a work of FICTION, is giving genuine anxiety that i relate directly to the 2016",1
2120,"@vivatregina The conjunction of mental health &amp; beauty. Have you heard of cat marnell? I love her writing, it's so raw",1
2121,My big anxiety is work! I work at a fastfood sandwich shop and inshallah I'll ask to wear a longsleeve shirt under my work shirt plus hijab.,1
2122,"RT @wiscontext: A therapist hired by the @WausauPD will help provide mental health services to crime victims, via @wprnews: https://t.co/7D…",1
2123,7. depression naps are fun https://t.co/RdgTCLsngU,1
2124,Break Free From Fear and Anxiety with this FREE 21-Day Devotional and Resource Guide {user.share_url}},1
2125,My favorite color. #dark #black #sad #writing #anxiety #depression #life #FML https://t.co/Z2yXDNDQfl,1
2126,RT @HelainaHovitz: #Pride2017  Here's a guide to resources no matter where you live or what you can afford: @SafeHorizon @TrevorProject htt…,1
2127,#Practice or #Rehearse your #Presentation with #Music to get rid of your #nerves and #anxiety! Its #FridayFunDay... https://t.co/8rJa37Bxfh,1
2128,🗣 don't google/webmd u or your pet's symptoms just go 2 the doctor or vet it's like a damn frenzy all u do is give yourself anxiety + stress,1
2129,ME https://t.co/sCUpXFssER,1
2130,my anxiety disorder convincing my subconscious to develop more irrational phobias and disorders https://t.co/na2XQgOKUf,1
2131,RT @DylanWise7: Oh my god https://t.co/PGx2v7w02r,1
2132,JUST BY THE FACT THAT MENTAL HEALTH PROFESSIONALS ADVISE AGAINST WATCHING IT &amp; THE BOOK TOTALLY IGNORED THEIR INPUT,1
2133,Can Genesis overcome social anxiety and gamer jerks to win in Virtual Gamedom--and life? #YA #retrogames #VR… https://t.co/ngBR9csEXf,1
2134,I've seen them lose their kids to social workers cuz they been struggling with depression and can't get back up,1
2135,@joqes this gives me anxiety,1
2136,@kafkasdad @chiefFHG You both need mental health.,1
2137,Ay k bien la mental health eh,1
2138,omg really it's the exact opposite for me https://t.co/RBULApg8xX,1
2139,RT @stonempierce: effy x depression https://t.co/m7m2NlDVl6,1
2140,Why is she already this wise af? Mad props to her. https://t.co/BHR9uaAZIQ,1
2141,"Acting strong and independent is cool and all, but you know what's not cool? Hiding crippling depression",1
2142,"My anxiety is v bad rn 
And i feel like shit 
I THOUGHT I WAS DOIN SO WELL",1
2143,Join us for a student written play exploring relationships through themes of mental health and sexuality; all proce… https://t.co/3sUtUla6BO,1
2144,I have terrible post-con depression help me  (ﾟ´Д｀ﾟ)ﾟ,1
2145,@RetroSlimes @saybohmc @Pikaclicks @JasKnightWing some people find it hard to believe as well because of how jovial… https://t.co/yHIvBKCpaH,1
2146,having depression and generalized anxiety but not giving up on my dream,1
2147,RT @AlyciaTyre: My anxiety has never been this bad. I don't know what's going on with me.,1
2148,RT @amz_bro: oh hi anxiety thanks for making me nauseous can you fucking not,1
2149,"RT @fvbnessv: Some of y'all have not the slightest clue how lucky y'all are that y'all DON'T get anxiety attacks, depression, suicide thoug…",1
2150,RT @kashanacauley: Economic anxiety strikes yet again. https://t.co/4Qxe6RKXlS,0
2151,@gab_wilkens You have no idea. The depression. It's so harsh. So real.,1
2152,RT @blackmindtweets: Are you ready for tonight's #BMDtalk? Only a few minutes away. We will be discussing seasonal depression.,1
2153,This gave me an anxiety attack https://t.co/HZDTgVmGvG,1
2154,Body anxiety is hitting me hard tonight.,1
2155,What's the link between creativity and depression? https://t.co/ikeuwM8QCP,1
2156,Depression sistren is shaking https://t.co/yVmhfJbWu1,1
2157,"There can be no doubt, our mental health is as important as our physical health. Both need care and attention. They are linked together",1
2158,All of the Above at once. Like i said there's probably a German word for that lol https://t.co/7EQJpmDdzm,1
2159,"RT @tebotin_: A kguama a day, keeps depression away.",1
2160,Info: Blend of #herbs known 2support you/ur childs ability 2focus/concentrate n reduce #aggression n #anxiety #ADD: https://t.co/pKeZT0IRld,1
2161,@PrincessTragity My anxiety has just been bad. I just feel like shit.. )):,1
2162,"RT @htTweets: Though the increase is not life-threatening, such changes can be associated with feelings of anxiety.

https://t.co/McAX9DzN3E",1
2163,mental orders are a serious thing. if you think you have one or more please check medically. your health and your feelings are important,1
2164,I haven't had anxiety like this in like a year it's so bad pls get me outta here I have to sit far away from every1 in the corner,1
2165,@Montel_Williams @FisherHouseFdtn Im so sorry 4 ur loss.I'm sure Sylvia was there to greet her �? #depression PLZ RT https://t.co/m2cOftySmJ,1
2166,"RT @BlkRnBow: Rates of suicide, depression high in LGBTQI  community, says @NAPSA_Rx #LoveBR  https://t.co/Koq3AGzyTc",1
2167,"""what are you having for dinner, katie?"" perrier and depression",1
2168,RT @gbpressgazette: Haircuts aimed at de-stigmatizing teen mental health issues. https://t.co/WmN0qi53Hv,1
2169,so desperate  to get a new job i am so over this SHIT and anxiety,1
2170,Top 10 tips to Beat Depression https://t.co/SRFdTdyWex,1
2171,Yay we're blaming mental health here too! #sarcasm https://t.co/7358MWfrV7,1
2172,Whoever said depression is a choice is ignorant as fuck,1
2173,#Florida #mentalhealth #wecandobetter https://t.co/WNFluTwRTR,1
2174,@R0GUECRASH @K0UKIZ @DJBawlzy @wearyisjosh @KingofNazeroth @TheAZNGaming @OGHitmarkers here you go @DJBawlzy Moya S… https://t.co/c3pUyBkAzX,1
2175,@nayeonbot that ep like reinforced every trust &amp; anxiety issue i've had since birth kslhsdgkh the damn mimosa segment they show beforehand,1
2176,RT @CharitySANE: #Anxiety can be misunderstood by so many people. Have you experienced this? Source: @Pinterest https://t.co/uGeSZhdgZk,1
2177,Ordered a diffuser necklace today. Let's see if I can use essential oils to work on my anxiety about certain things.,1
